city,date,rate,district
Port Blair,2018-03-22,62.41,Andaman and Nicobar Islands
Port Blair,2018-03-23,62.45,Andaman and Nicobar Islands
Port Blair,2018-03-26,62.86,Andaman and Nicobar Islands
Port Blair,2018-03-27,62.95,Andaman and Nicobar Islands
Port Blair,2018-03-29,63.1,Andaman and Nicobar Islands
Port Blair,2018-04-02,63.72,Andaman and Nicobar Islands
Port Blair,2018-04-03,63.82,Andaman and Nicobar Islands
Port Blair,2018-04-05,63.85,Andaman and Nicobar Islands
Port Blair,2018-04-09,63.86,Andaman and Nicobar Islands
Port Blair,2018-04-10,63.85,Andaman and Nicobar Islands
Port Blair,2018-04-12,63.81,Andaman and Nicobar Islands
Port Blair,2018-04-13,63.79,Andaman and Nicobar Islands
Port Blair,2018-04-16,63.88,Andaman and Nicobar Islands
Port Blair,2018-04-19,63.92,Andaman and Nicobar Islands
Port Blair,2018-04-20,63.93,Andaman and Nicobar Islands
Port Blair,2018-04-23,64.28,Andaman and Nicobar Islands
Port Blair,2018-04-24,64.39,Andaman and Nicobar Islands
Port Blair,2018-05-15,64.66,Andaman and Nicobar Islands
Port Blair,2018-05-16,64.78,Andaman and Nicobar Islands
Port Blair,2018-05-17,64.96,Andaman and Nicobar Islands
Port Blair,2018-05-18,65.21,Andaman and Nicobar Islands
Port Blair,2018-05-21,66.01,Andaman and Nicobar Islands
Port Blair,2018-05-22,66.26,Andaman and Nicobar Islands
Port Blair,2018-05-23,66.51,Andaman and Nicobar Islands
Port Blair,2018-05-24,66.76,Andaman and Nicobar Islands
Port Blair,2018-05-25,67.06,Andaman and Nicobar Islands
Port Blair,2018-05-26,67.17,Andaman and Nicobar Islands
Port Blair,2018-05-27,67.3,Andaman and Nicobar Islands
Port Blair,2018-05-28,67.42,Andaman and Nicobar Islands
Port Blair,2018-05-29,67.55,Andaman and Nicobar Islands
Port Blair,2018-05-31,67.49,Andaman and Nicobar Islands
Port Blair,2018-06-01,67.44,Andaman and Nicobar Islands
Port Blair,2018-06-02,67.36,Andaman and Nicobar Islands
Port Blair,2018-06-03,67.29,Andaman and Nicobar Islands
Port Blair,2018-06-04,67.16,Andaman and Nicobar Islands
Port Blair,2018-06-05,67.06,Andaman and Nicobar Islands
Port Blair,2018-06-06,66.96,Andaman and Nicobar Islands
Port Blair,2018-06-07,66.89,Andaman and Nicobar Islands
Port Blair,2018-06-08,66.71,Andaman and Nicobar Islands
Port Blair,2018-06-09,66.38,Andaman and Nicobar Islands
Port Blair,2018-06-10,66.18,Andaman and Nicobar Islands
Port Blair,2018-06-11,66.01,Andaman and Nicobar Islands
Port Blair,2018-06-12,65.89,Andaman and Nicobar Islands
Port Blair,2018-06-15,65.82,Andaman and Nicobar Islands
Port Blair,2018-06-19,65.76,Andaman and Nicobar Islands
Port Blair,2018-06-21,65.66,Andaman and Nicobar Islands
Port Blair,2018-06-22,65.55,Andaman and Nicobar Islands
Port Blair,2018-06-23,65.47,Andaman and Nicobar Islands
Port Blair,2018-06-24,65.36,Andaman and Nicobar Islands
Port Blair,2018-06-25,65.27,Andaman and Nicobar Islands
Port Blair,2018-06-26,65.16,Andaman and Nicobar Islands
Port Blair,2018-07-06,65.4,Andaman and Nicobar Islands
Port Blair,2018-07-10,65.96,Andaman and Nicobar Islands
Port Blair,2018-07-12,66.01,Andaman and Nicobar Islands
Port Blair,2018-07-13,66.15,Andaman and Nicobar Islands
Port Blair,2018-07-16,66.22,Andaman and Nicobar Islands
Port Blair,2018-07-20,66.09,Andaman and Nicobar Islands
Port Blair,2018-07-23,65.82,Andaman and Nicobar Islands
Port Blair,2018-07-24,65.76,Andaman and Nicobar Islands
Port Blair,2018-07-30,65.78,Andaman and Nicobar Islands
Port Blair,2018-07-31,65.83,Andaman and Nicobar Islands
Port Blair,2018-08-02,65.93,Andaman and Nicobar Islands
Port Blair,2018-08-03,65.99,Andaman and Nicobar Islands
Port Blair,2018-08-06,66.38,Andaman and Nicobar Islands
Port Blair,2018-08-07,66.45,Andaman and Nicobar Islands
Port Blair,2018-08-13,66.52,Andaman and Nicobar Islands
Port Blair,2018-08-16,66.56,Andaman and Nicobar Islands
Port Blair,2018-08-20,66.8,Andaman and Nicobar Islands
Port Blair,2018-08-21,66.88,Andaman and Nicobar Islands
Port Blair,2018-08-24,66.95,Andaman and Nicobar Islands
Port Blair,2018-08-25,66.23,Andaman and Nicobar Islands
